"divergence_threshold","lambda","omega","sigma_squared_bs","sigma_squared_t","dispersal","m","n_extant_diversity","richness_lat_cor","richness_temp0mya_cor","temp_skewness","temp_kurtosis","rs_skewness","rs_kurtosis","bodysize_temp_cor","bodysize_rangesize_cor","rangesize_temp_cor","bodysize_MRDa_cor","bodysize_MRDn_cor","bodysize_MRDs_cor","bodysize_ED_cor","bodysize_ES_cor","bodysize_DR_cor","temp_MRDa_cor","temp_MRDn_cor","temp_MRDs_cor","temp_ED_cor","temp_ES_cor","temp_DR_cor","rangesize_MRDa_cor","rangesize_MRDn_cor","rangesize_MRDs_cor","rangesize_ED_cor","rangesize_ES_cor","rangesize_DR_cor","collessI","sackinI","gamma","lat_pd_cor","lat_mpd_cor","lat_mntd_cor","temp_pd_cor","temp_mpd_cor","temp_mntd_cor","richness_pd_cor","richness_mpd_cor","richness_mntd_cor","temp_bsm_cor","temp_bssd_cor","richness_bsm_cor","richness_bssd_cor","pd_bsm_cor","mpd_bsm_cor","mntd_bsm_cor"
6,3.509,0.017,0.003,0.002,2.109,"m0",2222,-0.756649196277362,0.721896091282016,-0.388010480471328,2.11593189842728,11.6155519333549,213.070326485495,0.207838846799897,0.121434563910921,0.198479015334126,-0.24831051381527,-0.24831051381527,-0.24831051381527,0.121662986416137,0.108441930990696,-0.121663282396578,-0.432308827053877,-0.432308827053877,-0.432308827053877,0.624401494042212,0.553285794548225,-0.624401508227315,-0.142705452282572,-0.142705452282572,-0.142705452282572,0.0172364226844359,0.0266240663863273,-0.0172360146557663,3.03117102346285,2.71516641473479,-1.11942096114849,0.352389142414189,0.0592132539550729,0.424056610490848,-0.312795972753258,-0.0424838255690418,-0.379645573727853,-0.611843451772765,-0.257793852992757,-0.686618662053992,0.622920629775027,0.444678635433108,0.0584198800611445,0.260769348196053,0.0139174366296302,0.106188592410052,-0.0552168088892194
9,3.886,0.014,0.01,0.004,3.052,"m0",954,-0.795122824848214,0.782882142060523,-0.468237026983754,2.76353234439909,2.88466520758635,14.7204924161319,-0.120943867869698,0.0180597032996378,0.068290685057405,0.0600035126248596,0.0600035126248596,0.0600035126248596,-0.0637515209670649,-0.0615298462710407,0.0637515209670649,0.0772564808477131,0.0772564808477131,0.0772564808477131,0.0955046302269007,0.087234796132557,-0.0955046302269007,-0.137103294914727,-0.137103294914727,-0.137103294914727,0.176512720205474,0.155885209269451,-0.176512720205474,-0.572824394074925,-0.461712367979528,3.15076991781942,0.670221398024031,0.533236509979237,0.64660989745381,-0.632406750143447,-0.514370161462842,-0.606116423039025,-0.872471108869447,-0.66115378045645,-0.853925398205041,-0.281854731730034,0.0748130353488108,0.0534983400730245,0.335795000639571,0.0694014434285563,0.296954008512538,-0.0141046154695723
7,3.132,0.02,0.014,0.007,2.423,"m0",3277,-0.582557430604627,0.529741401392759,-0.205806336602497,2.19564353779681,8.82027066959647,107.647838075103,0.0530069175959978,-0.00979861937130792,0.36302144117004,0.184702498019184,0.184702498019184,0.184702498019184,0.0516805603143709,0.0396341623065859,-0.0516805603143709,-0.263090216227205,-0.263090216227205,-0.263090216227205,0.307818275665262,0.274235701736647,-0.307818275665262,-0.104712637949233,-0.104712637949233,-0.104712637949233,0.022761227938293,0.0265706139207213,-0.022761227938293,1.83940032709125,1.72686511687714,-4.98048168383382,0.347147801418455,0.27044018528869,0.33798205395425,-0.307842520494064,-0.228124462785586,-0.29934257492247,-0.642846549454863,-0.495131569094942,-0.644237189032352,0.0153940497900703,0.0410841344920411,0.125013711987578,0.284282130271861,-0.0927655973044778,-0.193573579509841,-0.0708960924770447
3,4.64,0.032,0.005,0.014,3.681,"m0",4049,0.00827852258361459,0.00468740339044079,-0.748314757564375,2.88035323023912,9.93435334923218,136.303912674687,-0.0423055496779938,0.0198702416592737,0.266117644893691,0.0513563845566241,0.0513563845566241,0.0513563845566241,-0.0024612258546604,-0.00453891364703931,0.0024612258546604,-0.183492384764198,-0.183492384764198,-0.183492384764198,0.0791610921346894,0.0582792466918446,-0.0791610921346894,-0.0540920078630793,-0.0540920078630793,-0.0540920078630793,0.0188734288784712,0.0179676583776328,-0.0188734288784712,1.16510269869919,1.29412096501886,14.7433599108947,-0.148451338722374,-0.285284161208023,-0.118502342701686,0.158117199419948,0.289063996580006,0.13110995803823,-0.728260708574591,-0.645476629087007,-0.714707177016198,-0.144167980692048,-0.0072170415077224,-0.0720587844870226,0.173151424206622,0.0113246179893374,-0.10166491076091,0.0262111729461978
3,3.226,0.024,0.002,0.009,2.973,"m0",4657,-0.348501406794521,0.321918657587834,-0.700818310300862,3.22829941326816,12.5786128641702,220.44967355021,-0.000513806123384839,0.0311455553322116,0.286085801600914,-0.00805993800989289,-0.00805993800989289,-0.00805993800989289,-0.0134827726533666,-0.0105401468175694,0.0134827726533666,-0.152720072273214,-0.152720072273214,-0.152720072273214,0.0747275637117457,0.0611517247099739,-0.0747275637117457,-0.0519291868322458,-0.0519291868322458,-0.0519291868322458,0.0624589693605865,0.0564625528840872,-0.0624589693605865,1.93242019522842,1.59192373819147,13.9930786505967,0.292266365351448,0.262401433636153,0.287252467662871,-0.240768083008272,-0.203723426177242,-0.241200727938122,-0.731517688438509,-0.731650555960088,-0.715294784515568,0.0238063970591279,-0.117065032713429,-0.045308768759636,0.0681376735593627,-0.112904949670212,-0.093278549552954,-0.131491964355033
9,2.472,0.018,0.007,0.005,3.602,"m0",170,-0.826252167221874,0.8145502802559,-1.34610305063874,4.06224145791285,1.3148797417516,5.03608759979708,-0.226552295414465,0.0846256170217116,-0.0533243601472122,-0.321118106068904,-0.321118106068904,-0.321118106068904,0.428550404198218,0.362356950228148,-0.428550404198218,0.157741480330708,0.157741480330708,0.157741480330708,-0.343714962861231,-0.342318146704029,0.343714962861231,-0.0380835094122362,-0.0380835094122362,-0.0380835094122362,0.0408187322166857,0.08467583858893,-0.0408187322166857,-0.566925740019729,-0.543669495734385,4.53503314558864,0.46216511591135,0.394299286325287,0.496087707896411,-0.457182110706621,-0.387055254520962,-0.503054301605681,-0.629548502593888,-0.562597447672178,-0.646092363947543,-0.0781734473721576,0.348336361546427,-0.184815645647724,0.265626542835703,0.332261657739361,0.352583582824954,0.324155895064126
5,3.98,0.03,0.016,0.012,2.345,"m0",3837,-0.369549761314637,0.327685078853439,-0.645196376088146,3.16623180799586,8.393338951673,98.3077098291505,0.035523916856834,0.0354840905441664,0.346661555484469,0.0643359887243028,0.0643359887243028,0.0643359887243028,-0.0232519278044673,-0.0139917387619218,0.0232519278044673,-0.114199717256874,-0.114199717256874,-0.114199717256874,0.0360447322905953,0.0534047421302074,-0.0360447322905953,-0.0506982597048695,-0.0506982597048695,-0.0506982597048695,0.0245582424482752,0.0355157079295602,-0.0245582424482752,-0.83331074607409,-0.398839269319095,1.62109900622663,0.309132591260928,0.302514498910582,0.302587252491044,-0.268350260489853,-0.263080475922044,-0.265000440061555,-0.546703475747525,-0.414302806889123,-0.544343893028016,0.0176718357396461,-0.0589467376534796,0.240253048893595,0.250965815787469,0.0125677741001268,0.0290813580128874,0.0175406451927681
10,3.603,0.027,0.014,0.014,3.917,"m0",106,-0.80356773179325,0.762854613280327,-2.16337138122563,8.49252479329111,2.25997017037924,8.15414422312784,-0.0531477269007578,0.0479045536830949,0.502913428743952,-0.107804867022058,-0.107804867022058,-0.107804867022058,0.139449930257851,0.122600654105869,-0.139449930257851,0.0435471046043751,0.0435471046043751,0.0435471046043751,-0.0102108684618778,0.0534880208028937,0.0102108684618778,0.172012609377066,0.172012609377066,0.172012609377066,0.0855619690448242,0.130014587690532,-0.0855619690448242,-0.170149082986084,-0.000162609413511943,-2.14894657907288,0.103892055839147,0.114520960043508,0.103033789559059,-0.0573402739895845,-0.0704060523279962,-0.0555529336167462,-0.10447209849035,-0.123838529647645,-0.1051797645143,0.107106501444132,0.249664235005704,0.0649456250309367,0.248484089508621,-0.247218378138137,-0.245015781229038,-0.226383401347564
8,2.849,0.033,0.009,0.01,2.03,"m0",2564,-0.455437236850189,0.443887926349363,-0.346433433513587,2.84464671119448,6.65260979579329,62.1215684025623,0.0442912251064364,0.023918665864439,0.310303830029584,-0.106104445438873,-0.106104445438873,-0.106104445438873,0.0131598896624269,0.00700116232092813,-0.0131598896624269,-0.256579147519937,-0.256579147519937,-0.256579147519937,0.380340078038797,0.318255206306921,-0.380340078038797,-0.121968763606506,-0.121968763606506,-0.121968763606506,0.159034295657003,0.142388302938647,-0.159034295657003,2.46270899102525,2.33600472807774,-0.401698676482087,0.0312435674698143,-0.338722928728898,0.114018848377526,0.0240656443248635,0.355982098347525,-0.0523168972883586,-0.397768958426588,0.0490192544393366,-0.440364112712244,0.071614695107852,0.019421184226538,-0.143075679699742,-0.156762965092873,0.0761649822011354,0.124322163552684,0.0253413952728701
4,4.358,0.021,0.019,0.003,3.288,"m0",3033,-0.524883726316538,0.545770704536862,-0.143907605853087,1.96559056836173,9.98551394703976,149.894478798696,-0.0362933616046316,-0.00471773226206975,0.166937682121452,0.283785984918815,0.283785984918815,0.283785984918815,-0.0670605867004818,-0.0558743981926201,0.0670605867004818,-0.270493994867007,-0.270493994867007,-0.270493994867007,0.369771229532646,0.311728399509367,-0.369771229532646,-0.0273929366557371,-0.0273929366557371,-0.0273929366557371,0.0274759182488661,0.0395529296775223,-0.0274759182488661,1.17405171933033,0.758581154330846,4.99992331040688,0.324223566322656,0.326017366370186,0.298583925492207,-0.338000377568956,-0.349660178512925,-0.304881316000625,-0.839936747936298,-0.792551901383003,-0.808805990978444,-0.289384689815335,-0.245853089206208,-0.190807373301651,0.0117375336572357,0.12729383684992,-0.087351999742973,0.111076345603599
3,2.66,0.032,0.015,0.002,3.131,"m0",2269,-0.55134302196933,0.585498242578057,-0.413343736475221,2.2751548699485,9.93242743853695,149.86172575812,-0.040274745444859,-0.0281296104103392,0.098989458244333,-0.115953351109328,-0.115953351109328,-0.115953351109328,0.134802045395071,0.11737994868001,-0.134802045395071,-0.10942377465781,-0.10942377465781,-0.10942377465781,0.170608868748152,0.147983886078662,-0.170608868748152,-0.0784190390893789,-0.0784190390893789,-0.0784190390893789,0.010159844570509,0.0232301701034046,-0.010159844570509,3.24711081114144,2.89753995970358,7.56606640940916,0.369878205215823,0.167023234513691,0.383087365862826,-0.396372930089463,-0.19884476325416,-0.406430318336233,-0.846364179011134,-0.544473676609837,-0.863524290909283,0.296512951963474,0.264557856790704,0.167127906972318,0.230993041474372,0.285695473275386,0.356590376373636,0.235500693404761
9,3.415,0.013,0.02,0.013,3.759,"m0",10,-0.413598064135169,0.368410681832295,-0.63879075858242,2.77195260703183,2.36072326489867,8.09517549512767,0.0787878787878788,0.163636363636364,0.757575757575757,0.149822191658498,0.149822191658498,0.149822191658498,0.263823541230135,0.374261302675308,-0.263823541230135,0.149822191658498,0.149822191658498,0.149822191658498,-0.300636128378526,-0.312906990761323,0.300636128378526,0.621762095382768,0.621762095382768,0.621762095382768,-0.638084843905443,-0.576730531991458,0.638084843905443,-0.486653572434101,-0.357936507936508,0.671187867372792,0.0406073663450606,0.0405348255600322,0.0406073663450606,0.00879704879279906,0.0088680679881616,0.00879704879279906,-0.312512255136182,-0.312511371540509,-0.312512255136182,0.792255182621433,0.299588700802945,-0.153683691954561,0.18255245176923,0.446424333610908,0.45112300378128,0.446424333610908
5,4.923,0.025,0.01,0.006,2.502,"m0",4270,-0.470413955839472,0.441945116323122,-0.243472122257078,2.17332446486888,8.69592364442024,118.999222004327,-0.0471490195531151,-0.00228052630594302,0.3028357763515,0.0847073334626979,0.0847073334626979,0.0847073334626979,-0.0466845922773708,-0.0314323629715485,0.0466845922773708,-0.242462012023119,-0.242462012023119,-0.242462012023119,0.181281735633673,0.164329552688403,-0.181281735633673,-0.0802365757342947,-0.0802365757342947,-0.0802365757342947,0.0780797289924141,0.0818841033667052,-0.0780797289924141,-0.14961490736407,0.122618078971146,-0.925154270951779,0.320801996349242,0.271860348521358,0.317919988987363,-0.282758535770002,-0.230584103343132,-0.279470973261419,-0.719611576931827,-0.645909656322967,-0.711156368084427,-0.142057372445581,-0.236152042976969,0.209447935558475,0.225551352606069,-0.0429581393837127,0.0251839935344625,-0.0747606060729697
8,4.546,0.035,0.003,0.008,3.445,"m0",1220,-0.425530156849751,0.430822195158664,-0.874368685637752,3.5466508627376,4.76014701802783,35.9453424113476,0.000211161085615028,0.0197014411570368,0.112048846476409,-0.175153521534639,-0.175153521534639,-0.175153521534639,0.0602907264969698,0.0541582729182394,-0.0602907264969698,0.0758634319613844,0.0758634319613844,0.0758634319613844,-0.130064571985317,-0.0965706718893195,0.130064571985317,0.0419406073132512,0.0419406073132512,0.0419406073132512,0.117564177803388,0.127105648139095,-0.117564177803388,-0.398537360594166,-0.304581101529694,0.876440075128896,0.0607232532302668,-0.0508975318792198,0.104896355864905,-0.0367822786745333,0.0719799946351365,-0.0763664027461975,-0.573485053950437,-0.32295539465356,-0.633301186338634,0.0283740026044206,-0.00802881288872648,0.114365194698256,0.181677889376369,-0.0380462465053974,-0.00709304738003081,-0.0414703811774035
8,3.344,0.022,0.01,0.008,3.897,"m0",803,-0.505557966059605,0.485056481721771,-1.17345158014704,4.45806271426028,2.41804161041878,9.88703172016873,-0.100721441009412,-0.0270267015113731,0.0748708156662082,0.209103134654363,0.209103134654363,0.209103134654363,-0.0617410921519011,-0.0353105460038235,0.0617410921519011,-0.198607804954102,-0.198607804954102,-0.198607804954102,-0.0568301646708215,-0.0282419267960195,0.0568301646708215,-0.18358142146136,-0.18358142146136,-0.18358142146136,0.252360274476594,0.239513000567648,-0.252360274476594,-0.335810491020689,-0.197392055884671,-1.05918545324793,0.0165514302717908,-0.0722773018897363,0.0900847597541128,0.0309232162784286,0.109101128165571,-0.0540544916519447,-0.410179969952377,-0.333292608375721,-0.434405813452748,-0.385470366992634,0.504454182067817,-0.0200358404532605,0.309224919759091,-0.156627617213745,-0.226249254212469,-0.114137528441092
4,4.853,0.035,0.02,0.001,2.639,"m0",2186,-0.510862933533185,0.549922759537591,-0.373778100993049,1.98623216615329,11.7917136326802,226.925590579833,0.19768766521406,-0.0503923636057037,-0.0292267893503521,-0.252179828050613,-0.252179828050613,-0.252179828050613,0.11176394641373,0.0916976344077177,-0.11176394641373,-0.382136835186353,-0.382136835186353,-0.382136835186353,0.397429821237626,0.328398071921466,-0.397429821237626,0.177310998956589,0.177310998956589,0.177310998956589,-0.0525108400473151,-0.0294343273148718,0.0525108400473151,7.98831694148494,7.13013826604636,5.87072134092075,0.31874187873796,0.165290514470144,0.344117622945229,-0.345492625041764,-0.181829121639709,-0.368584081880813,-0.8720400686388,-0.672488922032526,-0.885879062953007,0.635508628740046,0.580332401842533,0.121887461353251,0.18590081535527,0.409547758436066,0.605582608902993,0.293668966006504
9,4.475,0.025,0.013,0.003,3.583,"m0",207,-0.819279930836285,0.827274469350298,-1.25927443334654,3.64133277853986,2.28768119269004,10.7513278733921,-0.136194223591797,-0.053833206038339,0.0549278401349762,-0.2149558215378,-0.2149558215378,-0.2149558215378,0.229451427019899,0.221485072957335,-0.229451427019899,0.0410687348514956,0.0410687348514956,0.0410687348514956,-0.40036882710451,-0.409006362160431,0.40036882710451,-0.04227547590907,-0.04227547590907,-0.04227547590907,-0.0377061249157706,-0.00242583298288213,0.0377061249157706,0.440217558212451,0.42651178487924,4.35916190015236,0.730108994040358,0.728602713763647,0.721630113818103,-0.753024284465304,-0.740201326901662,-0.74696791311924,-0.843751549559641,-0.870408364886264,-0.824012357672447,0.0218915122176825,0.270265775467962,0.0967996342678682,0.235856178525768,0.117476782829489,0.211283129326468,0.0394772675214421
4,3.155,0.033,0.012,0.012,2.797,"m0",3940,-0.190925114674606,0.198885036136316,-0.643239385709267,2.96532573053035,9.61371211564864,124.492323439325,-0.0485984859409942,-0.010592280803883,0.288619908544768,-0.100617082803064,-0.100617082803064,-0.100617082803064,0.0189604963954763,0.0198223313724463,-0.0189604963954763,-0.0806531313243718,-0.0806531313243718,-0.0806531313243718,0.0641126966881932,0.0668025294543744,-0.0641126966881932,-0.0540525342272207,-0.0540525342272207,-0.0540525342272207,0.0653563204406641,0.0650295106775293,-0.0653563204406641,0.227858462430402,0.565615458075206,11.9061585823688,0.091588757675705,0.0577385318719477,0.0928944530285364,-0.0468998866936174,-0.0117581003501762,-0.0525974152678362,-0.688038903152282,-0.664602378153743,-0.673693910600239,-0.309775754181066,-0.028451912229992,0.0909039951944489,0.177827572415903,-0.175980986828309,-0.177170517692949,-0.178540723310727
10,2.401,0.014,0.016,0.002,3.425,"m0",330,-0.771904528188583,0.756971954465859,-0.709894246269357,4.17002129602827,3.2446390026071,19.8831106908742,0.0167804234352671,0.187328238569336,0.210464664500382,-0.261815553971008,-0.261815553971008,-0.261815553971008,0.00895330500027708,-0.0139848545575921,-0.00895330500027708,-0.144669364123182,-0.144669364123182,-0.144669364123182,-0.448276647966908,-0.363845780695451,0.448276647966908,-0.467982013278294,-0.467982013278294,-0.467982013278294,0.116447105527559,0.158573463304444,-0.116447105527559,-0.543767194506641,-0.173827229481568,4.06330454899691,0.712066412162841,0.701175531930318,0.714337006912672,-0.700293776876853,-0.688377192998448,-0.700011228046192,-0.870444336074787,-0.863233561008125,-0.869659545597189,-0.05852623863158,-0.226784264941404,0.0416399951506203,0.265871173518929,-0.376413670457375,-0.366185388408564,-0.404452025136374
6,3.91,0.027,0.007,0.009,2.168,"m0",3303,-0.496168271799202,0.452981845327499,-0.299165267035494,2.51028510973412,8.72643983832212,103.276417381179,0.000353420140123672,0.018963626685048,0.354153242103713,0.011765132317254,0.011765132317254,0.011765132317254,-0.00140566124253491,-0.00324388230921479,0.00140566124253491,-0.243471752209146,-0.243471752209146,-0.243471752209146,0.240466960781603,0.217327784927187,-0.240466960781603,-0.0733491373191826,-0.0733491373191826,-0.0733491373191826,0.049572638227116,0.0506654930829971,-0.049572638227116,1.27271517300161,1.15490382586107,-4.81334842522885,0.397435202458977,0.149243564304447,0.33185823834861,-0.335698061175893,-0.110880358962753,-0.264405171959377,-0.680833249374036,-0.261320513914148,-0.648307139008717,-0.0149935164495744,-0.0198780538673984,-0.0541981897080953,0.27091862482246,-0.170616441382297,-0.300141039399499,-0.148018219089337
9,3.532,0.03,0.004,0.011,3.74,"m0",295,-0.691245156438454,0.661015610153618,-1.0988165002775,3.77448989046882,2.31012913884805,11.4533134367569,0.0685365740220306,0.0811877916300167,0.339776855008857,-0.0107552768333346,-0.0107552768333346,-0.0107552768333346,-0.0613399974687577,-0.0554212770375198,0.0613399974687577,-0.0461067489477897,-0.0461067489477897,-0.0461067489477897,-0.286711868888033,-0.210543266645326,0.286711868888033,-0.165764915176087,-0.165764915176087,-0.165764915176087,0.0149597657799989,0.109500399626295,-0.0149597657799989,-1.10324722561038,-0.711430974784054,2.44171948290686,0.252421126122503,0.261894375738742,0.248966808453597,-0.258227209317726,-0.269547429061434,-0.253565444372871,-0.299594110451227,-0.320415389515748,-0.296033929230042,0.109510148259333,0.340704004835342,0.0690988136716095,0.411025177507852,-0.367640395222867,-0.356766545496787,-0.351556670499079
7,2.778,0.024,0.019,0.014,1.854,"m0",3261,-0.536787966097462,0.428230886757985,-1.18909084298246,4.97545391634108,10.1274973675996,143.216633240708,0.0379013118619026,-0.00949382850959023,0.402627066175871,0.11774334462803,0.11774334462803,0.11774334462803,0.0485522960955327,0.0380506006835552,-0.0485529470367835,-0.0636671619299576,-0.0636671619299576,-0.0636671619299576,0.00660174273183524,0.0241373763072062,-0.00660329542734725,-0.0819735763447982,-0.0819735763447982,-0.0819735763447982,-0.0649060935596094,-0.0392257051374144,0.0649053555956129,2.25367990993469,2.40962725548094,-8.24543281040083,0.300456386029204,0.0685760404500765,0.305812031279939,-0.20159980746873,0.000343902172542985,-0.203276767462993,-0.546786042466379,-0.24403154326803,-0.549711353930328,0.182891012528304,0.179188628261285,0.135680888342868,0.180998758980173,0.0834375835023165,-0.00384838272023481,0.100730816436533
3,2.872,0.02,0.007,0.001,3.818,"m0",2458,-0.554925940068179,0.610907761635154,-0.523406067838521,2.25404968071361,13.5202981598492,293.533151777589,0.227928467992731,0.0711566928494747,0.252737606043791,0.260068701308546,0.260068701308546,0.260068701308546,-0.190860762420398,-0.158081479996932,0.190860762420398,-0.113102011986423,-0.113102011986423,-0.113102011986423,0.132119824055493,0.111749838428198,-0.132119824055493,-0.0621088419866451,-0.0621088419866451,-0.0621088419866451,-0.0160602030587931,0.0031707081671331,0.0160602030587931,2.97955960708069,2.4512801553322,14.1708590346139,0.3246114480919,0.324759467206989,0.350259394675916,-0.372171363201006,-0.371369581370758,-0.386463126398885,-0.840968502572562,-0.846733782968593,-0.854285003114936,0.0840128385291069,0.625750932714298,0.00244016197416577,0.48453282560293,0.105409810030912,0.0666829614746436,0.0700314333561134
7,4.381,0.032,0.017,0.008,2.561,"m0",2998,-0.392692086500759,0.404971636750671,-0.279665554164441,2.38752228197416,5.18835414980839,37.7455197654756,-0.037489552026098,-0.0195101327137865,0.218528855781112,-0.000382841875668669,-0.000382841875668669,-0.000382841875668669,-0.0374719019703289,-0.0233240778024378,0.0374719019703289,-0.191704594107505,-0.191704594107505,-0.191704594107505,0.358429672964088,0.31026904981123,-0.358429672964088,-0.042002723927678,-0.042002723927678,-0.042002723927678,0.119556746896248,0.11762956472357,-0.119556746896248,1.75313468358306,1.6732728162027,0.164389980632696,0.203112489526221,0.132941686948586,0.199233119894843,-0.201368720837039,-0.128438656391548,-0.19591094156372,-0.753551660608431,-0.581067035656318,-0.752212692401809,-0.278653400511929,-0.245591540555713,0.0425666827607429,0.128170860782354,0.0117593406769398,0.0764151838653187,-0.018309720138221
9,2.118,0.026,0.003,0.012,3.19,"m0",147,-0.812985763690109,0.778420068682674,-1.38407406743673,4.80156404663727,2.18583804892629,8.16188436017645,-0.0044786931509638,-0.0279366914620886,0.261107910457894,0.149091275151614,0.149091275151614,0.149091275151614,-0.107346569968995,-0.107892808178612,0.107346569968995,0.0931973974454953,0.0931973974454953,0.0931973974454953,-0.308744940102523,-0.27953548376066,0.308744940102523,-0.201808926432627,-0.201808926432627,-0.201808926432627,0.102679895500873,0.165412134767404,-0.102679895500873,-0.718038481184777,-0.489030287159168,1.64037471121107,0.243880865820727,0.244794520647579,0.240006953256889,-0.236095295713488,-0.247254085008092,-0.225915416384888,-0.247192803471446,-0.245552275262413,-0.260475579154283,-0.090717057934112,0.00195833208837087,-0.136180160396307,0.0225765438877078,-0.455191234325661,-0.486548290407414,-0.333903336779949
10,4.004,0.017,0.019,0.007,2.875,"m0",437,-0.730550207912608,0.710388737902425,-0.43424751085024,2.54530711032586,2.01896265970052,7.24404729075486,-0.0168625826810782,-0.017207856124258,0.167475590527051,0.0230820858328929,0.0230820858328929,0.0230820858328929,-0.0769861340450745,-0.029969698349997,0.0769861340450745,-0.158091794620926,-0.158091794620926,-0.158091794620926,0.224344408722506,0.224101314312029,-0.224344408722506,-0.238997619036253,-0.238997619036253,-0.238997619036253,0.32408718716677,0.313004184455603,-0.32408718716677,-0.508624100164936,-0.563724764872842,5.55657196020258,0.444328519520481,0.388857462336582,0.372258784934017,-0.412154400024448,-0.374551489811695,-0.339410834549048,-0.590057216020686,-0.462696083292164,-0.535336041239703,0.0111721293991042,-0.0302151607505582,0.116653958939409,0.158524714134171,-0.0123241444794699,-0.100536221111717,0.0328714828836306
8,3.25,0.01,0.005,0.003,2.247,"m0",1749,-0.673109972513846,0.630486227802479,-0.672359594325668,2.75094730080385,7.75305534274427,130.925989878715,-0.219433907416905,0.026948633726906,0.0996242865595045,-0.235658809085311,-0.235658809085311,-0.235658809085311,-0.125783746999174,-0.0977925809013129,0.125783746999174,-0.343700309325976,-0.343700309325976,-0.343700309325976,0.409966505492038,0.355479919271465,-0.409966505492038,-0.124581420061924,-0.124581420061924,-0.124581420061924,0.0294749357065435,0.0401055170947273,-0.0294749357065435,4.23518121649617,3.90396520060144,-7.31758569695891,0.0944140325330352,0.0579996616019319,0.112542557519524,-0.030286573113446,0.00355287934383766,-0.0459595584505879,-0.338927559883408,-0.283894391689406,-0.365463010238383,-0.270953090615253,0.01399545106635,-0.37735741008386,0.38078792228852,-0.335391206798754,-0.269593214399876,-0.338708057825081
4,4.758,0.023,0.015,0.01,3.504,"m0",3934,-0.337599851881856,0.329413742275304,-0.581388438795708,2.96410827661027,10.0671610145964,140.238658550234,-0.0482886225707286,0.00717809751815401,0.339613859854136,0.0818427824634606,0.0818427824634606,0.0818427824634606,-0.0389975883274687,-0.0299907622271399,0.0389975883274687,-0.254884602312654,-0.254884602312654,-0.254884602312654,0.101089825790172,0.0842975832401026,-0.101089825790172,-0.0566739304877306,-0.0566739304877306,-0.0566739304877306,0.0496719647010178,0.046690281203914,-0.0496719647010178,0.154737111849884,0.149158511232759,4.09463895262782,0.239690668455267,0.0815773621238855,0.246529483756301,-0.231135377244929,-0.0797510896078024,-0.236176773469655,-0.768530498042305,-0.620776377502047,-0.740665868187396,-0.205053204531144,0.0194932832956866,-0.0867688871318202,0.155081166662103,0.023676191509968,0.0183560964478717,0.0317558922174222
7,3.815,0.027,0.009,0.002,2.404,"m0",1733,-0.695722003460241,0.723741856095803,-0.571680780379892,2.41238102208827,4.54803367361945,34.2504319764339,0.0035623766089232,0.0129092693421233,0.131325681385616,-0.0503949292224647,-0.0503949292224647,-0.0503949292224647,0.0627275110713513,0.0528541698841467,-0.0627275110713513,-0.0819139001166074,-0.0819139001166074,-0.0819139001166074,0.334566775915541,0.283594508578181,-0.334566775915541,-0.106848934353307,-0.106848934353307,-0.106848934353307,-0.0411724877713269,-0.0177197202209424,0.0411724877713269,2.69467537567988,2.48949613587382,0.00880634253739608,0.436783980254423,0.371326457517876,0.422087520218057,-0.448040334555038,-0.387079974811372,-0.429646214369791,-0.814841183208093,-0.755295154305109,-0.792807914178873,-0.192851295719869,0.324860402662186,-0.240092096608731,0.31906409704082,0.161661434692938,0.112378917301617,0.142513164569168
9,3.061,0.034,0.013,0.006,3.032,"m0",924,-0.683880401250389,0.685690351366958,-0.864526417294856,3.5189053333497,3.32556765518733,20.4459323489722,0.115655410374052,0.0781491796636149,0.319277144213017,0.0560925261345236,0.0560925261345236,0.0560925261345236,-0.10743077519107,-0.0606812844515481,0.10743077519107,0.115896646493986,0.115896646493986,0.115896646493986,-0.209068554828265,-0.136514743773785,0.209068554828265,0.0202479054902726,0.0202479054902726,0.0202479054902726,-0.0502465913559796,-0.00154523737099709,0.0502465913559796,-1.15602437911464,-1.03347806949801,4.11716112318599,0.482573487477483,0.357726675261353,0.500931404178534,-0.487371682293287,-0.360635911327952,-0.502907885446615,-0.703141551569547,-0.575747183537049,-0.7187682861536,0.263912604996375,0.385832527279025,0.0451313510098402,0.297599296199332,-0.329906900049377,-0.314505022115749,-0.318531841314166
8,4.947,0.012,0.006,0.015,3.347,"m0",57,-0.342668362754785,0.247573022093405,-0.32760959105363,2.29407680320832,1.74491894604579,5.45818118155676,0.303344568317345,0.00427883767743548,0.393004757585059,-0.295578715578674,-0.295578715578674,-0.295578715578674,-0.00518747914924112,0.068502702903938,0.00518747914924112,-0.236442835386824,-0.236442835386824,-0.236442835386824,0.17251610345695,0.229109607866602,-0.17251610345695,0.00100706597255246,0.00100706597255246,0.00100706597255246,-0.0649868676568333,-0.00650150788568267,0.0649868676568333,-1.29554079990618,-0.889605376233128,1.1416818637492,0.141099378331992,0.126078240766057,0.107476287173774,-0.098122527039835,-0.0907899527163496,-0.0827819680769565,-0.1840163549345,-0.097160328194746,-0.159485813997079,0.333235921186782,-0.003626188682934,-0.142076139576964,0.160621513702384,-0.161815095829615,-0.120076561140344,-0.127045271638192
